stat_assos: keys: 35 values: 26 associations: 68
reading sim files completed!
number of disease pairs which all methods can cal: stat_assos: keys: 4899 values: 4899 associations: 12002550
number of benchmark disease pairs which all methods can cal: 61
x time
d1	d2	icod	suntopo	funsim	bog	gomf	label
umls:C0162530	umls:C1860228	0.00113173376303166	0.461424112319946	5e-324	0.0	0.0014660786764893298	0
umls:C0020437	umls:C0008533	0.0147270010784268	0.350087761878967	5e-324	0.0	0.0004574635606598515	0
umls:C1865070	umls:C0346255	0.0	0.113274753093719	5e-324	0.0	0.0009528346831824678	0
umls:C1840646	umls:C2674009	0.0	0.193159461021423	5e-324	0.0	0.0002901494269548818	0
umls:C1832544	umls:C4014821	0.0	0.126523166894913	5e-324	0.0	0.0002901494269548818	0
umls:C1832544	umls:C3810080	0.0	0.0908615291118622	5e-324	0.0	0.000437636761487965	0
umls:C0013404	umls:C0035204	0.0	0.435100525617599	5e-324	0.0	0.0002901494269548818	0
umls:C1855577	umls:C0085307	0.0	0.212477564811707	5e-324	0.0	0.0002901494269548818	0
umls:C1855577	umls:C1832567	0.0	0.299862325191498	5e-324	0.0	0.0002901494269548818	0
umls:C0264423	umls:C0265345	0.0	0.400033086538315	5e-324	0.0	0.0003884743166436039	0
umls:C0030486	umls:C0079154	0.00345017784275115	0.259052753448486	5e-324	0.0	0.0012588411152218953	0
umls:C2675459	umls:C2931838	0.0	0.21071994304657	5e-324	0.0	0.0002901494269548818	0
umls:C0002395	umls:C0005586	0.00302613782696426	0.930336475372314	0.15420575785929572	0.120063364505768	0.0038811835135224	1
umls:C0002395	umls:C0011849	0.00289816642180085	0.934561550617218	0.13880719727789706	0.0546578578650951	0.004214865766617548	1
umls:C0002395	umls:C0011570	0.00328975752927363	0.5	0.017298959779066564	0.00124226498883218	0.0034908963910829	1
umls:C0002395	umls:C0014544	0.00242420868016779	0.885280311107635	0.15524369971504717	0.0458665229380131	0.002958706087905146	1
umls:C2674173	umls:C0162635	0.00232459302060306	0.39685395359993	5e-324	0.0	0.003655651609715948	0
umls:C0398788	umls:C1864498	0.0	0.312127768993378	5e-324	0.0	0.0002901494269548818	0
umls:C1859353	umls:C1864910	0.0	0.388210743665695	5e-324	0.0	0.0002901494269548818	0
umls:C2931739	umls:C1838254	0.0	0.277453422546387	5e-324	0.0	0.0009528346831824678	0
umls:C0242528	umls:C1260873	0.0	0.447327077388763	5e-324	0.0	0.0006214920550686748	0
umls:C0027819	umls:C0043020	0.0027840209659189	0.488857418298721	0.05536344822457586	0.0	0.002335054745322227	0
umls:C1850303	umls:C1845540	0.0	0.312274932861328	5e-324	0.0	0.000437636761487965	0
umls:C0042133	umls:C1832588	0.00236917892470956	0.426377534866333	5e-324	0.0	0.0002901494269548818	0
umls:C0021364	umls:C0028754	0.0024998183362186	0.976237893104553	0.09910298093339469	0.0175439603626728	0.0036967514647065006	1
umls:C0021364	umls:C0020474	0.00341451144777238	0.478997379541397	0.03881221335677708	0.0	0.0030819241124963007	1
umls:C0021364	umls:C0010674	0.00412214826792479	0.5	0.0724264488984023	0.069771334528923	0.003229824371737759	1
umls:C1842836	umls:C0016995	0.0	0.252820819616318	5e-324	0.0	0.000437636761487965	0
umls:C0339682	umls:C0494491	0.0	0.401978373527527	5e-324	0.0	0.006896551724137931	0
umls:C0236642	umls:C0026266	0.0	0.145677655935287	5e-324	0.0	0.0002901494269548818	0
umls:C1327916	umls:C3279904	0.0	0.358702659606934	5e-324	0.0	0.0002901494269548818	0
umls:C0034885	umls:C1840235	0.002453159308061	0.420164406299591	0.08398289578900675	0.0	0.0009236652008372551	0
umls:C1735591	umls:C1264000	0.0	0.36871349811554	5e-324	0.0	0.000437636761487965	0
umls:C3714899	umls:C1846564	0.0	0.156177431344986	5e-324	0.0	0.0002901494269548818	0
umls:C1858915	umls:C3494489	0.0264378543943167	0.309240520000458	5e-324	0.0	0.002014098690835851	0
umls:C2751642	umls:C0002894	0.0	0.0906635522842407	5e-324	0.0	0.0007833920877399138	0
umls:C1862591	umls:C1847501	0.0	0.347588896751404	5e-324	0.0	0.005	0
umls:C1842797	umls:C2720293	0.0	0.338530242443085	0.04102690244516686	0.0	0.0009528346831824678	0
umls:C0009363	umls:C0039075	0.00604462483897805	0.468506366014481	5e-324	0.0	0.0021620083684162385	0
umls:C2751824	umls:C1867299	0.0	0.272054016590118	5e-324	0.0	0.0029701828258664018	0
umls:C1855008	umls:C1527338	0.0	0.334305912256241	5e-324	0.0	0.0002901494269548818	0
umls:C1845919	umls:C0026010	0.00464211031794548	0.261239647865295	5e-324	0.0	0.00052956440827832	0
umls:C0007760	umls:C0265342	0.0	0.358159244060516	5e-324	0.0	0.000960615834982246	0
umls:C0023893	umls:C0027404	0.00213105999864638	0.485957741737366	0.024645520725517487	0.0	0.002809975213138033	0
umls:C0031154	umls:C1854058	0.0	0.375930607318878	5e-324	0.0	0.0019137464042724716	0
umls:C3280501	umls:C0002896	0.00639859586954117	0.383202373981476	5e-324	0.0	0.0007833920877399138	0
umls:C1842371	umls:C0238463	0.0	0.404844671487808	5e-324	0.0	0.0012158159049465347	0
umls:C2609414	umls:C0016064	0.0023831925354898	0.431555181741714	5e-324	0.0	0.0008743905285134884	0
umls:C0023234	umls:C0032963	0.0134123926982284	0.390442341566086	5e-324	0.0	0.0009528346831824678	0
umls:C1291560	umls:C0003868	0.0	0.218711286783218	5e-324	0.0	0.0002901494269548818	0
umls:C0268632	umls:C0003165	0.0	0.34453558921814	5e-324	0.0	0.0002901494269548818	0
umls:C0023931	umls:C1835923	0.0	0.412446081638336	5e-324	0.0	0.000437636761487965	0
umls:C1850383	umls:C3150943	0.0	0.338754028081894	5e-324	0.0	0.0002901494269548818	0
umls:C0013902	umls:C2936858	0.0172781515866518	0.401323765516281	5e-324	0.0	0.0003884743166436039	0
umls:C1849055	umls:C1862264	0.0	0.39753645658493	5e-324	0.0	0.0002901494269548818	0
umls:C0033677	umls:C3542550	0.0	0.262534081935883	5e-324	0.0	0.0006952357223352164	0
umls:C3280524	umls:C3280127	0.0	0.153284043073654	5e-324	0.0	0.0002901494269548818	0
umls:C1512419	umls:C0027809	0.00434773880988359	0.43952476978302	5e-324	0.0	0.003045477441484625	0
umls:C3150681	umls:C0025269	0.0101617984473705	0.426025688648224	5e-324	0.0	0.002014098690835851	0
umls:C0221014	umls:C0020625	0.0	0.327045798301697	5e-324	0.0	0.0006214920550686748	0
umls:C0003868	umls:C1970199	0.0	0.273921430110931	5e-324	0.0	0.000437636761487965	0
umls:C0282160	umls:C0020440	0.0	0.304519236087799	5e-324	0.0	0.00038847431664360395	0
umls:C0206650	umls:C0034885	0.00130142841953784	0.479864209890366	0.08360329201964259	0.0	0.003944558820386032	0
umls:C0023448	umls:C1848934	0.00501609034836292	0.439455449581146	5e-324	0.0	0.0008801648067821548	0
umls:C0432240	umls:C0220697	0.0	0.434982538223267	5e-324	0.0	0.0002901494269548818	0
umls:C0008625	umls:C0206617	0.00487088831141591	0.4400315284729	0.011244702422213431	0.0	0.0017857942684359194	0
umls:C3150923	umls:C1970431	0.0	0.372793018817902	5e-324	0.0	0.00313599180967634	0
umls:C0600518	umls:C0376545	0.00330836209468544	0.452387243509293	5e-324	0.0	0.001396566766906206	0
umls:C0339539	umls:C1842109	0.0	0.411000162363052	5e-324	0.0	0.0009528346831824678	0
umls:C3887949	umls:C0004782	0.00295902858488262	0.415652513504028	5e-324	0.0	0.0011291761017419646	0
umls:C2932716	umls:C1858726	0.0	0.345172762870789	5e-324	0.0	0.0002901494269548818	0
umls:C0004096	umls:C0011849	0.00291495281271636	0.933340907096863	0.13007636842587214	0.0712365284562111	0.002714856939858693	1
umls:C0004096	umls:C0024117	0.0031574557069689	0.948882460594177	0.23991968892876864	0.260656476020813	0.003205538519195019	1
umls:C0004096	umls:C0003873	0.00258054072037339	0.984678983688354	0.2635743646142243	0.343449264764786	0.002948042047201288	1
umls:C0004096	umls:C0028754	0.00247056921944022	0.984750270843506	0.2552286532102205	0.216606691479683	0.0031271415009777323	1
umls:C1504404	umls:C0344735	0.0	0.234271615743637	5e-324	0.0	0.0002901494269548818	0
umls:C0021670	umls:C1866504	0.00645196437835693	0.43455445766449	5e-324	0.0	0.0006214920550686748	0
umls:C1865870	umls:C1710096	0.0	0.275137335062027	5e-324	0.0	0.0003638930942214234	0
umls:C1290537	umls:C3495417	0.0	0.466995716094971	5e-324	0.0	0.0002901494269548818	0
umls:C1290537	umls:C0271985	0.0	0.25272011756897	5e-324	0.0	0.0002901494269548818	0
umls:C1845334	umls:C1860788	0.0	0.115281462669373	5e-324	0.0	0.0033244084428557833	0
umls:C0398623	umls:C1847831	0.0	0.331046104431152	0.04168366925894966	0.0	0.001081698058282268	0
umls:C1970848	umls:C3279793	0.0	0.124442398548126	5e-324	0.0	0.0007833920877399138	0
umls:C0262587	umls:C0003872	0.00166140391957015	0.44616436958313	5e-324	0.0	0.0008884349429706549	0
umls:C0340968	umls:C0410207	0.0	0.310811758041382	5e-324	0.0	0.0002901494269548818	0
umls:C0019191	umls:C2676782	0.0	0.406421005725861	5e-324	0.0	0.0009528346831824678	0
umls:C0432284	umls:C0456909	0.0	0.142050236463547	5e-324	0.0	0.0008681133854611907	0
umls:C0028433	umls:C1866176	0.0366406999528408	0.341431230306625	5e-324	0.0	0.0006214920550686748	0
umls:C2673630	umls:C0023467	0.0019460265757516	0.446671217679977	5e-324	0.0	0.004323250168866807	0
umls:C0009374	umls:C1862839	0.0	0.371721863746643	5e-324	0.0	0.0002901494269548818	0
umls:C4014425	umls:C0005974	0.00355264381505549	0.390529990196228	5e-324	0.0	0.0009104740343218292	0
umls:C2930980	umls:C3892039	0.0	0.108418852090836	5e-324	0.0	0.000437636761487965	0
umls:C0002170	umls:C1861065	0.00322733353823423	0.426754117012024	5e-324	0.0	0.0032710986403504164	0
umls:C4014492	umls:C0040034	0.00561180012300611	0.467706710100174	5e-324	0.0	0.000979003327328278	0
umls:C3809641	umls:C3150914	0.0	0.0933875143527985	5e-324	0.0	0.000437636761487965	0
umls:C0018522	umls:C0039075	0.0	0.279149115085602	5e-324	0.0	0.0016683592049905702	0
umls:C0003467	umls:C0037019	0.0	0.338322699069977	5e-324	0.0	0.004424778761061947	0
umls:C0546884	umls:C0010073	0.00404552416875958	0.39664825797081	5e-324	0.0	0.0041652486413712355	0
umls:C0010038	umls:C2936921	0.0	0.245773315429688	5e-324	0.0	0.0005367707573473978	0
umls:C0282513	umls:C2750471	0.117784686386585	0.192167162895203	5e-324	0.0	0.000437636761487965	0
umls:C0796032	umls:C0948216	0.0	0.313732624053955	5e-324	0.0	0.000437636761487965	0
umls:C0796032	umls:C2931599	0.0	0.234588146209717	5e-324	0.0	0.000437636761487965	0
umls:C2674705	umls:C0268140	0.0103584481403232	0.233116090297699	5e-324	0.0	0.000437636761487965	0
umls:C2936847	umls:C1969084	0.0	0.116270571947098	5e-324	0.0	0.0008565310492505353	0
umls:C0014544	umls:C0022116	0.00264408718794584	0.49311575293541	0.10909480768015506	0.0	0.00270006365950576	1
umls:C0014544	umls:C0026769	0.00277246511541307	0.5	0.07022671124098508	0.0326952375471592	0.0021551459730294563	1
umls:C3715155	umls:C4015130	0.0129459816962481	0.364016234874725	0.5478002360782318	0.0	0.05405405405405406	0
umls:C3715155	umls:C0376545	0.00474775861948729	0.389202237129211	0.045903118383236304	0.0	0.0019971876455139245	0
umls:C0085390	umls:C0525045	0.00295961601659656	0.458202004432678	5e-324	0.0	0.0028709652477681646	0
umls:C0268117	umls:C0026847	0.00743403239175677	0.389900922775269	5e-324	0.0	0.000437636761487965	0
umls:C0040034	umls:C0220710	0.0	0.397577822208405	5e-324	0.0	0.001512478961584864	0
umls:C0036202	umls:C0007193	0.00550646800547838	0.5	0.049350119700986336	0.0490068644285202	0.0021594327648061084	1
umls:C0036202	umls:C0024117	0.00655019097030163	0.779675304889679	0.0929102584013825	0.0803578794002533	0.006336055602902176	1
umls:C0036202	umls:C1456865	0.0265649165958166	0.45949587225914	0.17467515772877007	0.0	0.05129536779126368	0
umls:C1850718	umls:C2936921	0.0	0.206116229295731	5e-324	0.0	0.0002901494269548818	0
umls:C2751825	umls:C0206704	0.0	0.263889580965042	5e-324	0.0	0.0006470839053692502	0
umls:C0162809	umls:C0014518	0.00124989368487149	0.391853719949722	5e-324	0.0	0.0007871633691255714	0
umls:C0002768	umls:C0027092	0.000629000016488135	0.460208058357239	5e-324	0.0	0.003329017323036826	0
umls:C0020672	umls:C0029422	0.0040710368193686	0.476972311735153	0.027882877079104116	0.0	0.0062431791933573065	0
umls:C1274789	umls:C0020578	0.0	0.38802295923233	5e-324	0.0	0.0002901494269548818	0
umls:C0003855	umls:C1860788	0.0024940085131675	0.465399771928787	5e-324	0.0	0.002851917977129297	0
umls:C2609071	umls:C0010606	0.00197082571685314	0.47471484541893	0.0013575496719650314	0.0	0.000627117179291386	0
umls:C0026769	umls:C0011849	0.00339612667448819	0.684454917907715	0.08325663669646377	0.0603640675544739	0.0028526899590917963	1
umls:C0009324	umls:C0005941	0.00277039431966841	0.490185260772705	0.028011950641235715	0.0	0.00290803037630102	0
umls:C0152171	umls:C3552552	0.0	0.385537922382355	5e-324	0.0	0.0002901494269548818	0
umls:C0018021	umls:C0020676	0.00436731614172459	0.5	0.028888193285500758	0.0173200666904449	0.0005625623222585803	1
umls:C0023487	umls:C0041234	0.00405195914208889	0.469736188650131	0.05836281864077878	0.0	0.0049661094182827095	0
umls:C3151264	umls:C0342471	0.0	0.169680863618851	5e-324	0.0	0.0002901494269548818	0
umls:C3151264	umls:C1859372	0.0	0.0629153847694397	5e-324	0.0	0.0002901494269548818	0
umls:C3151264	umls:C0086439	0.0	0.391407310962677	5e-324	0.0	0.005979163624221027	0
umls:C3807521	umls:C3888065	0.0	0.248589962720871	5e-324	0.0	0.0002901494269548818	0
umls:C3807521	umls:C1863224	0.0	0.250478625297546	5e-324	0.0	0.0002901494269548818	0
umls:C0038557	umls:C1832274	0.0081379609182477	0.329908013343811	5e-324	0.0	0.0009528346831824678	0
umls:C0242387	umls:C1843323	0.0	0.198652625083923	5e-324	0.0	0.000437636761487965	0
umls:C1863224	umls:C0005684	0.00239743990823627	0.40957960486412	0.013542228175127475	0.0	0.001447385015150675	0
umls:C0014859	umls:C1832388	0.00240271049551666	0.485805511474609	0.008279387737605495	0.0	0.0038340187999435804	0
umls:C0002902	umls:C0302592	0.00350823090411723	0.415822982788086	5e-324	0.0	0.0014445190972460272	0
umls:C0006277	umls:C0032285	0.00247442862018943	0.481748342514038	0.0002232277683503311	0.0	0.004932211390143078	1
umls:C0339573	umls:C3150754	0.0	0.333606600761414	5e-324	0.0	0.00048744649126889454	0
umls:C0014038	umls:C0025289	0.00345157901756465	0.418685257434845	5e-324	0.0	0.0010595284181371951	1
umls:C0852077	umls:C3553958	0.0	0.352495074272156	5e-324	0.0	0.0058309037900874635	0
umls:C0852077	umls:C1860752	0.0	0.269493758678436	5e-324	0.0	0.000437636761487965	0
umls:C0019188	umls:C1856058	0.0	0.32448536157608	5e-324	0.0	0.013003903836235444	0
umls:C0264939	umls:C1864902	0.0	0.170233637094498	5e-324	0.0	0.0002901494269548818	0
umls:C0014742	umls:C0011053	0.0	0.347591817378998	5e-324	0.0	0.0006266619668891759	0
umls:C2752089	umls:C0042790	0.0	0.363683342933655	5e-324	0.0	0.002452701926571471	0
umls:C0037019	umls:C1843366	0.0	0.293384373188019	5e-324	0.0	0.0002901494269548818	0
umls:C0020302	umls:C0023015	0.0	0.351828157901764	5e-324	0.0	0.000437636761487965	0
umls:C2750081	umls:C1563696	0.0	0.271232306957245	5e-324	0.0	0.0002901494269548818	0
umls:C2678034	umls:C1865143	0.0	0.230930328369141	5e-324	0.0	0.0002901494269548818	0
umls:C1275336	umls:C3536797	0.0	0.185912996530533	5e-324	0.0	0.0017482517482517483	0
umls:C0005910	umls:C0027497	0.0171543043106794	0.5	0.14703664400713282	0.382917076349258	0.0010914004606227521	0
umls:C0271097	umls:C0010823	0.0	0.244300752878189	5e-324	0.0	0.0009528346831824678	0
umls:C0262584	umls:C0265342	0.00123187096323818	0.454940646886826	5e-324	0.0	0.0007560131728172829	0
umls:C0262584	umls:C0079770	0.00383260520175099	0.486658990383148	0.08475803536844266	0.0	0.004373434511035576	0
umls:C2676023	umls:C1840452	0.0	0.141908407211304	5e-324	0.0	0.0002901494269548818	0
umls:C2676023	umls:C0242343	0.0	0.399617612361908	5e-324	0.0	0.0002901494269548818	0
umls:C1833219	umls:C0018784	0.00516291754320264	0.43157023191452	5e-324	0.0	0.003156551818762912	0
umls:C2678484	umls:C1843247	0.0	0.123368054628372	5e-324	0.0	0.0002901494269548818	0
umls:C1832274	umls:C2749016	0.0	0.217269241809845	5e-324	0.0	0.0007833920877399138	0
umls:C0917713	umls:C0220756	0.0	0.0389089286327362	5e-324	0.0	0.0003638930942214234	0
umls:C0524851	umls:C0007787	0.00263454136438668	0.938923478126526	0.1844958622736505	0.0886118933558464	0.0036077611152519192	0
umls:C0342471	umls:C0085636	0.0	0.345468401908875	5e-324	0.0	0.0002901494269548818	0
umls:C0024117	umls:C0027051	0.00283698365092278	0.975079357624054	0.26407241502653994	0.225824505090714	0.003709060557360634	1
umls:C0024117	umls:C0003873	0.00252529932186007	0.941441178321838	0.15134710402768728	0.0821438729763031	0.0026179825151998065	1
umls:C2936862	umls:C0271084	0.0	0.400933772325516	5e-324	0.0	0.0002901494269548818	0
umls:C1283620	umls:C0265259	0.0	0.1789211332798	5e-324	0.0	0.0002901494269548818	0
umls:C1840402	umls:C1850383	0.0035161895211786	0.47267809510231	5e-324	0.0	0.002506899150834105	0
umls:C2750804	umls:C0015814	0.016450634226203	0.335386842489243	5e-324	0.0	0.039972783974853925	0
umls:C0699893	umls:C0700345	0.0153640676289797	0.349303096532822	5e-324	0.0	0.000437636761487965	0
umls:C0751161	umls:C0033074	0.0	0.121599167585373	5e-324	0.0	0.0005367707573473978	0
umls:C0042164	umls:C3151205	0.00331934355199337	0.463092446327209	5e-324	0.0	0.006875990355407544	0
umls:C0023522	umls:C0242973	0.0	0.334372520446777	5e-324	0.0	0.0013119695449307263	0
umls:C0017168	umls:C3280672	0.0	0.359256625175476	5e-324	0.0	0.0004545636472165591	0
umls:C1847823	umls:C0268556	0.0633899345993996	0.111708760261536	5e-324	0.0	0.0002901494269548818	0
umls:C3810285	umls:C1334615	0.0	0.135188668966293	5e-324	0.0	0.0002901494269548818	0
umls:C0282528	umls:C2931434	0.00256356014870107	0.432705163955688	5e-324	0.0	0.0013150987478452063	0
umls:C0406702	umls:C3551954	0.0	0.425871551036835	5e-324	0.0	0.0002901494269548818	0
umls:C4014993	umls:C2931107	0.0	0.437813341617584	5e-324	0.0	0.0003638930942214234	0
umls:C3151237	umls:C1845076	0.0	0.149386197328568	5e-324	0.0	0.0007833920877399138	0
umls:C3151237	umls:C1843478	0.0	0.148129731416702	5e-324	0.0	0.0002901494269548818	0
umls:C0949595	umls:C0028043	0.0	0.466294646263123	5e-324	0.0	0.0002901494269548818	0
umls:C0022680	umls:C0011849	0.00343669392168522	0.846150875091553	0.14142378497882768	0.222064167261124	0.0046828053923376935	1
umls:C0342708	umls:C2751083	0.0	0.272335648536682	5e-324	0.0	0.0002901494269548818	0
umls:C0018995	umls:C0003864	0.00996092986315489	0.5	0.11350863790534685	0.440195143222809	0.0006662986244722314	1
umls:C0016059	umls:C0342185	0.00860726181417704	0.5	0.03225806451612903	0.00552273215726018	0.004228449645594428	0
umls:C0206726	umls:C1847827	0.00353672867640853	0.401963442564011	5e-324	0.0	0.0010477253333303364	0
umls:C3276432	umls:C0033581	0.0	0.316935420036316	5e-324	0.0	0.00040076492785469424	0
umls:C0020649	umls:C3150974	0.0	0.390348374843597	0.01606781267834291	0.0	0.0012653454155767275	0
umls:C1335929	umls:C0599990	0.0	0.332146346569061	5e-324	0.0	0.0002901494269548818	0
umls:C0032463	umls:C0002171	0.0125291086733341	0.452809274196625	0.07109593275889589	0.0	0.003936234087793369	0
umls:C0340544	umls:C2608087	0.00753957033157349	0.371971398591995	5e-324	0.0	0.0002901494269548818	0
umls:C0678222	umls:C0242383	0.00285637704655528	0.5	0.09999019226820559	0.0765467658638954	0.003923814847983666	0
umls:C2931716	umls:C1801959	0.0	0.277486622333527	5e-324	0.0	0.003905355372569648	0
umls:C0024668	umls:C1842778	0.00196108152158558	0.477624922990799	0.0024469876756039715	0.0	0.001838581511448466	0
umls:C0022568	umls:C1866656	0.0	0.374866545200348	5e-324	0.0	0.004878048780487805	0
umls:C1836765	umls:C0030524	0.0	0.405147761106491	5e-324	0.0	0.00038847431664360395	0
umls:C0376670	umls:C3715155	0.0	0.344529926776886	5e-324	0.0	0.000437636761487965	0
umls:C1861864	umls:C0019188	0.0126315485686064	0.382157117128372	5e-324	0.0	0.00052956440827832	0
umls:C0085576	umls:C4015242	0.0	0.269532680511475	5e-324	0.0	0.0007833920877399138	0
umls:C0040147	umls:C0585216	0.0	0.377154856920242	5e-324	0.0	0.0009528346831824678	0
umls:C3808913	umls:C0041582	0.0116077205166221	0.390130281448364	5e-324	0.0	0.0002901494269548818	0
umls:C1843512	umls:C4014993	0.0	0.08191978931427	5e-324	0.0	0.0009528346831824678	0
umls:C0033074	umls:C2677565	0.00571383396163583	0.431423008441925	5e-324	0.0	0.000437636761487965	0
umls:C0013990	umls:C0038505	0.00229646940715611	0.430082201957703	5e-324	0.0	0.0020624720704085103	0
umls:C1849139	umls:C3280030	0.0	0.316508173942566	5e-324	0.0	0.0002901494269548818	0
umls:C0036346	umls:C3550234	0.00247450405731797	0.40796035528183	5e-324	0.0	0.0009271197341022234	0
umls:C1527249	umls:C0008925	0.00289184832945466	0.931028604507446	0.21655125572552752	0.160225421190262	0.003287897778726495	0
umls:C0340978	umls:C0009376	0.00433339271694422	0.440138012170792	5e-324	0.0	0.0020436080373030328	0
umls:C0021400	umls:C0032285	0.00358240725472569	0.715930461883545	0.16510137776689623	0.134460404515266	0.0043371656290967335	1
umls:C0038015	umls:C1849048	0.0	0.152963072061539	5e-324	0.0	0.0002901494269548818	0
umls:C2678480	umls:C2931895	0.00220863497816026	0.430046141147614	5e-324	0.0	0.0010929442548698565	0
